label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09
0	480 N	1.0368	Vani	guinea pig	0.8729	163	0.4993	1547	-0.3084	-1175
2	1506 N	1.0052	Michael	hamster	0.7998	160	0.4344	636	1.2012	1483
4	1372 N	1.0735		fish	-1.1948	-2109	1.8269	303	0.4258	1408
4	892 N	1.3938	Tony	rat	0.8775	635	-0.6175	-1780	0.0701	747
0	245 N	0.167	Chris	reptile	0.6551	-189	-0.8836	1037	-0.9001	N/A
1	-2489 N	1.2222	Andrew	ferret	1.5311	1153	-0.4477	369	0.5453	300
5	527 N	1.5854	Reilly	pig	0.3387	544	2.5401	716	0.9376	-394
4	1005 N	1.1041	Tony	chicken, cat	1.2909	290	1.641	239	0.7591	-98
5	1234 N	-0.3874	Reilly	chicken, cat	-0.2614	153	0.0011	-40	-0.3436	-263
3	620 N	0.6571	Inan	reptile	0.0882	1611	0.9753	142	0.4045	168
5	-216 N	0.2587	Reilly	pig	1.3515	1239	-0.0528	1013	0.9774	176
4	780 N	0.6744	Eriq	fish, cat, chicken	0.3282	-488	-0.5353	124	1.4869	78
3	-417 N	1.3353	Inan	reptile	1.1115	706	-0.0712	223	-0.4564	32
5	-267 N	-0.1072	Reilly	rabbit		-11	1.9389	-965	1.955	-52
1	-364 N	0.4998	Andrew	BIRD	0.735	963	0.4121	65	-0.1703	518
1	1215 N	1.4425	ANDREW	bird	-0.4261	1870	0.1812	994	0.9404	385
1	751 N	-0.6706	Andrew	FERRET	0.3515	-122	0.1621	227	0.8631	1344
1	-699 N	1.2809	Andrew	bird	-0.4054	704	1.1338	425	0.7755	-476
1	-474 N	-0.6173	aNDREW	ferret	1.2856	689	-0.6981	644	0.6115	739
4	68 N	0.9229	Reilly	rat	0.8501	2203	0.7131	-760	0.4276	1211
0	177 N	-0.0324	Chris	guinea pig	0.6307	1289	0.5161	-17	0.4153	1720
3	-131 N	0.1895	Inan	dog	0.4854	-570	-0.128	749	-1.124	-1364
2	0 N	-0.025	Michael	hamster	0.2058	508	0.7074	None	0.5563	217
4	20 N	-0.0606	Eriq	cat, chicken	0.9858	373	1.3527	-526	0.0839	1874
2	761 N	0.2517	Sam	hamster	0.464	702	1.5207	635	-0.1794	85
0	530 N	-0.0787	Fabrice	guinea pig	2.6943	1168	-1.8831	781	0.2004	1010
1	381 N	2.0981	Andrew	bird	1.1006	506	1.9221	1195	0.7217	1356
2	214 N	0.6245	Sam	hamster	0.3611	-797	1.2578	31	0.4888	1407
2	1274 N	1.4565	Michael	hamster	1.7849	2924	0.9452	1025	1.6032	363
5	-413 N	0.7914	Reilly	pig	0.5816	1902	2.6523	2094	1.7087	486
5	-29 N	0.0484	Reilly	rabbit	0.4303	737	0.0463	1732	0.0494	1863
4	632 N	0.5726	Reilly	rat, cat, chicken	-0.2773	-1626	-0.8767	236	0.9827	1663
2	1040 N	0.8676	MICHAEL	hamster	0.8869	1527	1.3775	333	-0.0646	1643
5	-174 N	-0.2007	Reilly	PIG	0.7471	1677	-0.6743	623	2.2638	338
1	795 N	0.444	Andrew	bird	1.4358	550	-0.8171	1458	-0.4023	977
2	538 N	0.1385	Michael	hamster	0.0558	173	0.2113	-366	n/a	-139
0	1414 N	0.2801	Chris	guinea pig	2.8187	1144	0.9527	891	0.4668	3
5	-419 N	0.8814	Reilly	rabbit	-0.9123	1047	0.8005	1117	1.3629	89
2	1141 N	-0.7382	Michael	hamster	1.576	521	0.2928	240	0.412	1976
3	170 N	0.0025	Inan	dog	0.8523	724	-0.9186	461	N/A	403
2	544 N	0.436	Michael	hamster	1.2046	1071	-1.2427	536	0.2286	329
1	-101 N	1.8459	Andrew	ferret	2.0122	938	-0.7819	113	1.0773	327
2	1165 N	0.2331	Michael	hamster	1.6982	2203	-0.7612	462	-0.3444	1235
1	-1216 N	0.2124	Andrew	bird	0.9139	556	0.0179	-121	2.2765	211
4	769 N	-0.6221	Lise	CHICKEN	0.1705	-640	1.2474	102	0.7501	1179
0	656 N	0.6108	Chris	guinea pig	1.499	1034	0.3866	1689	0.7244	1029
3	-1208 N	1.1605	Inan	dog	-0.2301	1149	-1.6697	272	1.959	46
1	913 N	-0.2991	Andrew	ferret	0.8116	-638	-0.6241	861	-0.5626	-182
4	1240 N	-0.0164	Lise	rat, fish	1.1563	-218	-0.3242	-287	1.5485	713
0	449 N	0.0426	Vani	guinea pig	1.2949	650	1.4867	409	0.5566	113
2	15 N	0.7051	Sam	hamster	1.5733	1719	1.364	-98	-1.3851	1214
1	1890 N	1.3568	Andrew	ferret	2.4584	1834	0.3365	1512	0.8257	-619
3	-50 N	0.1635	Inan	guinea pig	0.7481	1398	1.0954	-296	2.0339	-15
0	1940 N	0.9986	Vani	?	1.2407	1196	0.7807	693	-0.773	-301
1	342 N	0.6512	Inan	guinea pig	0.638	1296	-0.0355	273	0.0514	-233
2	632 N	-0.5052	Michael	hamster	1.2279	308	0.363	-68	0.5522	-282
2	960 N	0.142	Sam	hamster	0.5497	251	-0.4205	-1643	0.0619	557
1	803 N	1.9649	Andrew	bird	1.9925	785	-0.1714	447	0.9062	338
5	1688 N	1.6772	Inan	guinea pig	0.8008	748	0.4575	590	1.0145	-34
4	984 N	0.8658	Tony	rat, fish	-0.0788	-360	1.5893	285	0.9456	1077
3	1583 N	1.1321	iNAN	dog	0.9672	N/A	0.9412	1903	0.1296	870
3	-744 N	0.3248	iNAN	dog	-0.4106	1132	-2.2256	442	-0.0981	707
